6/24/2014 3:00,10,2,2,2.2,2,4,2,4.7,2,3.8,4.9,7,7,9.5,3,,5.1,7.4,2.3,2,4.3,,2,2,2.2,2,2,2,6.5,2,2,3,198.4,23.8,,
6/24/2014 4:00,11.7,2,2,2,2,4,6,2.1,2,5.1,3.9,9,8,9,2,,8,6.1,5,2,4.8,,3,2,2,2,2,2,5.8,2,2,2.2,4.7,26.6,2,
6/24/2014 5:00,11.3,2,2,2,2,3,6,2,2,5.7,3.5,8,8,8.6,2,,10.7,6.4,5.3,2,4.5,,3,2,2,2,2,2,4.3,2,2,2.5,7.5,28.4,,
6/24/2014 6:00,11,2,2,2.1,2,3,2,2,2,4.8,3.9,8,5,7.9,3,,8.7,7.5,7.6,2,5.4,,3,2,2,2,2,2,4.6,2,2,2.4,9.1,35.2,,
6/24/2014 7:00,12.2,2,2,2.4,2,2,5,2,2,5.2,4.9,6,5,3.5,5,,4.6,6.5,6.2,2,5.4,,5,2,2,2,2,2,4.6,2,2,2.2,9.7,38.4,2,
6/24/2014 8:00,10.2,2,2,2,2,5,4,2,4,7.7,9.2,8,7,6.6,6,,7.1,8.6,7.6,4,4.5,,6,5,2.2,2,4,2,5,2,2,2.4,8.1,58.2,2,
6/24/2014 9:00,10.5,2.4,2,3.8,2,8,4,2,6,8,9.1,,8,8.9,7,,13.8,16.2,26.9,9,4.4,,8,6,2,2,7,2,5.5,2,2,3,12.4,76.3,7.5,
6/24/2014 10:00,11.6,2.8,2,4.1,2,8,7,3.3,9,7.6,6.8,15,11,9.3,8,,16.6,19.8,18.9,11,8.7,,10,5,6.2,5.9,9,2.3,5.8,2,2,3.6,26.4,57.9,,
6/24/2014 11:00,12.1,3.7,3,6.6,2.5,9,10,,8,12.2,6.7,13,,12.5,8,,11.7,18.4,22.6,10,13.3,,12,6,15.7,18.8,10,5.1,5.6,3,2,4,37,61.5,11.3,
6/24/2014 12:00,13.6,6.2,3,6.1,3,7,10,9,6,13.4,10.8,12,,12.6,6,,8.9,15.1,19.6,7,12.8,,12,8,6.9,28.9,,12.8,5.7,4,2,6.6,29.1,61.1,10.1,
6/24/2014 13:00,14.5,4.3,4,5.4,2,5,7,9.6,6,10.9,11,9,,19.3,7,,7.7,8.8,21.8,6,9.7,,9,7,5.8,19.5,,11.4,6.1,5,3.4,10.8,20.4,56,,
6/24/2014 14:00,15.5,4.7,3.8,6.7,2,4.6,6.9,8.2,6.5,8.8,10.7,8.8,,15.4,6.7,21.2,5.4,4.7,9.1,6.2,8.9,,8.6,6.8,5.2,13.7,,10.5,8.5,4.9,5.2,10.5,16.2,47.7,8.3,358.8
6/24/2014 15:00,16.1,7.7,4,5.9,2,9,7,11.2,6,7.6,9.4,9,8,2,5,5.1,6.8,5.3,6.3,6,6.9,,7.6,5.8,5.4,8.9,3,13.4,10.6,4,4.9,11.4,14.4,48.6,,2
6/24/2014 16:00,17.8,5.9,4,3.6,2,6,7,9.1,8,7.7,10.3,12,10,17.2,5,4,6.6,7.4,12.6,9,7.8,,,9,5,7.4,2,9.2,8.8,7,4.5,13.8,13.7,54.5,8.1,2
6/24/2014 17:00,16,3.4,3.7,2.2,2,6.3,7.4,9.3,7.5,9.2,11.9,11.5,9.6,15.7,5.4,2.7,7.1,7.4,16.9,8.7,9.5,,,9.2,5.7,6.8,2,6.7,9,6.8,5.9,9.8,13.3,51.1,6.4,2
6/24/2014 18:00,15.8,3.1,2,2,2,6,10,14.7,7,10.6,11.9,11,10.8,15.9,5,,6.7,6.4,10.6,8,10.1,,9,6,5.6,7.9,3,7.9,10.2,3,6.1,9.5,15.9,44.3,6.4,7.1
6/24/2014 19:00,16.5,2.9,2,2,2,6,8,9.5,8,10.5,11.7,13,10,15.3,7,,6.8,6.8,17.8,9,9.6,,9,6,4.4,9.6,5,9.5,9.8,3,4.5,10.7,14.7,41.9,5.5,9.4
6/24/2014 20:00,16.8,3.4,2,2.7,2.3,5.8,7.5,11,7.6,10.3,11.3,12.9,10.5,18.6,6.6,2.6,6.9,8,7.5,8.7,8.8,,9.3,5.8,5.1,7.8,5.3,10.8,8.6,3,4.6,12,11.7,39.9,,9.9
6/24/2014 21:00,16.4,2.1,2,3,2,6.1,9.2,5.5,5.9,10.5,8.7,11.7,12.4,15.8,7,3.7,7.2,8.4,10.8,9.2,10.1,,11.6,6,8.3,6,7.9,12.7,8.5,2.4,3.9,12.7,8.9,38.7,2,7.8
6/24/2014 22:00,14.8,2,2,3,2,7,8,8.4,4,10.1,6.1,12,13,14.7,6,3.6,6.4,8.2,11.8,7,9.6,,13,7,7.2,12.6,7,12.7,8.9,2,3.9,10.4,8.5,39.3,2,7.2
6/24/2014 23:00,14.3,2.3,2,3.9,2,8,12,9.8,12,10.1,6.6,27,28,12.5,12,2.2,10.1,14.8,16.8,26,10,,17,7,6,8.9,12,11.2,8.8,2,4.1,4.8,14.9,42.1,2,7.7
6/25/2014 0:00,16.2,3.3,2,3.3,2.2,12,20,6.1,14,14.4,7.2,29,33,16.4,21,6.9,16.3,20.9,24.1,28,20.1,,17,8,4.4,9.2,13,17.6,5.3,2,3.9,4.2,18.3,43.3,3.8,8.1
6/25/2014 1:00,13.2,4.1,2,3.4,2,18,20,10.5,16,16.8,7.5,28,31,15.9,22,13.9,28.3,22.2,27,25,24.6,,,12,4.4,9,12,22.4,3.8,2,3.9,4,16.7,44,,8
6/25/2014 2:00,15.3,6.9,3,,2.7,,16,10.7,14,16.5,7.9,29,30,22.9,22,18.3,34.2,21.2,20,21,22.4,,,13,6.9,12.1,12,19,3.8,4,2.5,4.5,21.2,41.8,7,8.7
6/25/2014 3:00,15.2,7.8,2,2,2.9,15,14,15.1,12,14.3,7.7,28,30,15.1,19,18.9,28.8,19,21.8,20,20,,5,9,8.9,17.7,9,14.2,3.6,7,2,2.5,21.7,,,11.2
6/25/2014 4:00,14.8,4.8,2,2,2.1,11,13,15.3,6,13.9,7.1,19,30,10.3,16,13.4,23.5,18.4,16.6,12,17.3,,6,6,6.3,17,8,9.7,4,6,2,2.7,21,28.3,4.2,13.1
6/25/2014 5:00,14.9,4.5,2,2,2,9,11,17.4,6,10.2,7.1,14,26,10.9,16,11.7,18.9,17.5,15.6,10,17,,6,6,3.6,15.4,3,5.1,4,5,2.5,2,21.9,34.1,3.2,13.3
6/25/2014 6:00,18,7.7,2,2,2,7,9,18.5,8,9.3,7.5,14,27,5.8,17,10.3,19.7,14.2,11.8,16,16.2,,10,5,5.9,11.8,2,3.3,4.6,5,4.7,3.5,18.2,36.8,3.2,12.6
6/25/2014 7:00,18.9,6.4,2,2,2,8,8,17.4,10,10.7,8.9,17,30,3.6,13,13.2,20.9,14.9,9.3,21,15.8,,13,8,6.7,10.9,2,2.5,4.8,3,5.2,5.7,18.8,38.2,,13.5
6/25/2014 8:00,17.6,8.4,2,2,2,11,15,15.2,17,15.9,12,26,32,3.2,13,12.8,28.6,15.3,13.6,23,17.8,,15,14,8.1,12.7,4,3.6,5.1,5,8.8,7.4,24.7,38.7,,12.6
6/25/2014 9:00,13.7,9.9,2,2,2,14,13,13.9,23,20.7,14.1,33,33,6.6,17,9.4,37.8,19.7,6.1,29,25.4,,17,24,10.3,16.3,13,6,8.6,14,12,6.9,33.4,37.8,5.3,13.4
6/25/2014 10:00,17.2,11.2,2,2,2,16,18,15.7,21,27.2,15.7,32,32,9.9,19,11.1,35.6,26,20,28,31,,22,25,11.5,20.2,23,11.8,14.4,18,14.4,10.9,45.6,42.8,2,16.7
6/25/2014 11:00,26.1,12.4,2,2,2.3,15.7,18.3,20.2,20.7,28.1,16.9,31.9,31.9,15,18.6,13.1,16.2,20.9,29,28.3,28.6,,22.5,25.3,12.9,34,23.2,20,18.7,18.1,16.7,10.8,59,43.1,2,15.1
6/25/2014 12:00,31.9,12.1,2,2,2,15.7,20.3,13.2,20.6,24.5,16.4,34.7,32.3,12.8,18.6,,6.1,18.9,23,27.4,32.5,,31,23.6,11.3,62.3,26.6,29.2,18,19.1,16.3,19.2,55.7,43.7,2,14.6
6/25/2014 13:00,32.1,10.8,2,2,2,11,13,17.7,7,12.3,10.3,15,14,9.3,13,,3.4,16,28.4,11,19.5,,25,19,7.6,58.6,34,33.7,17,18,15.9,27.8,53.6,57.2,2,14.6
6/25/2014 14:00,25.4,7.2,25,2,2,8,10,14.7,6,7.8,8.2,12,11,3.2,10,4.2,4.2,4.5,18.9,8,,,10,11,5.7,48.7,29,41.2,16.3,12,16.8,35,37.3,57.8,2,13.3
6/25/2014 15:00,19.8,4,2,2,2,8,6,10.4,6,5.5,6.9,12,12,4.1,8,6.4,5.6,2,16.8,9,,,2,2,2.5,33.4,16,39.6,5.2,6,2,39.8,28.2,46.8,2,13.6
6/25/2014 16:00,16.5,2.7,2,2,2,7,8,9.7,5,6.3,6.9,12,11,5.2,7,6.1,5.4,2,8.1,8,,,3,4,2,27.9,5,33.4,2,4,2,35.5,22.8,43.1,2,14.2
6/25/2014 17:00,15.8,2.4,2,2,2,6,7,11,3,6.3,7.1,10,9,2,6,,3.9,2,3.6,6,8.5,,3,3,2,15.2,4,15.3,2,4,2,20,14.2,,2,14.2
6/25/2014 18:00,15.9,2,2,2,2,7,5,6.6,3,4.8,6.6,9,10,2,5,,4.7,2,2,7,5.6,,2,2,2,7.5,2,20.5,2,4,2,14.9,11.9,34.1,2,13.4
6/25/2014 19:00,13.8,2,2,2,2,6,5,10.2,3,4.3,6.6,9,9,4.4,5,2,4.1,2,4.5,5,5.3,,2,2,2,5.5,2,12.3,2,3,2,12.6,9.4,34.5,2,14.7
6/25/2014 20:00,15.3,3.5,2,2,2,5,4,2,2,3.9,7.6,9,9,2,5,2,4,2,6,5,5,,3,2,2,4.2,2,10,2,2,2,8.9,7,35.6,2,14
6/25/2014 21:00,13,2.9,2,2,2,4,2,2,2,4.5,7,8,8,3.7,4,2,5.4,2,7.9,3,5.3,,2,2,2,4.2,2,7.9,2.1,2,2,6,6.2,36.4,2,14.4
6/25/2014 22:00,16.5,2,2,2,2,5,3,2,2,3.5,6.1,9,8,2,4,2,4.4,2,13.4,4,4.5,,2,2,2,3.7,2,5.9,2,2,2,5.5,6.1,37.4,2,14.1
6/25/2014 23:00,13.5,2,2,2,2,4,4,5.1,2,3.5,5.6,9,10,2,5,2,5.2,2,7.8,5,4.4,,2,2,2,4.9,2,5.5,2,2,2,4.8,6.4,35.7,2,14.2
6/26/2014 0:00,12.4,2,2,2,2,5,3,3.9,2,4,5.4,7,9,2,5,2,3.7,2,2,5,4.2,,2,2,2,3.8,2,5.5,2,2,2,3.5,6.8,39.1,2,14.3
6/26/2014 1:00,13.6,2,2,2,2,4,4,2,2,3.6,5.5,7,9,2,4,2,4.2,2,11.8,7,3.6,,2,2,2,2,,7.1,2,2,2,3.5,6.8,37.3,2,13.7
6/26/2014 2:00,13.8,2,3,2,2,4,4,5.8,3,2.8,4.7,11,11,2.7,,2,6,2,11.6,6,3.7,,2,2,2,2.1,,3.8,2,2,2,3.6,8.6,39.8,2,15.1
6/26/2014 3:00,,2,2,2,2,4,4,5.7,3,3,4.9,9,11,3.7,3,2.2,6.5,,,6,3.8,,2,2,2,4.8,2,7.9,2.2,2,2.6,2.9,200.4,32.7,2,13.9
6/26/2014 4:00,12.6,2,2,2,2,4,7,4.4,2,3.9,4.7,8,9,2.5,3,2,5.5,2.9,6.3,5,4.2,,2,2,2,2.6,2,8.3,2,2,2.7,4,9.7,27.8,2,14
6/26/2014 5:00,13.1,2,2,2,2,4,4,3.7,2,3.9,4.9,7,8,2,2,2,5.5,2.2,2,4,3.9,,2,2,2,2.2,2,7.8,2,2,5.5,4.2,7.5,40.4,2,13.9
6/26/2014 6:00,12.4,2,2,2,2,4,3,5.8,2,3.8,3.9,6,6,2.6,3,2,5.1,2.3,3.5,3,3.7,,2,2,2,2.1,2,7.6,2,2,7.6,3.4,7.6,39,2,15.1
6/26/2014 7:00,13.6,2,2,2,2,4,4,2,2,2.5,4.9,6,6,4.5,3,2,4.3,2.1,8.4,3,3.6,,2,2,2,2.7,2,8.8,2,2,6.8,3.6,8.7,42,2,15.4
6/26/2014 8:00,13.3,2,2,2,2,5,4,2,2,2.1,8.1,8,7,2.7,3,2,4.6,2,4.9,5,3.4,,2,4,2,4.4,2,10.7,2,2,4.1,5.5,10.4,45.3,2,14.1
6/26/2014 9:00,11.2,2.2,2,2,2,5,5,6.9,3,2.9,7.7,8,6,2,6,2,4.9,2,2,5,4.1,,2,4,2,5.1,2,12.4,3.2,2,7.3,7.8,12.2,43.9,2,14
6/26/2014 10:00,14.1,2.6,2,2,2,6,6,8.5,4,4,6.1,8,6,2.2,5,,10.6,2,4.2,6,6,,2,6,2,7.2,2,9.7,5.9,6,38.4,7.8,14,43.4,2,13.9
6/26/2014 11:00,15,2.3,2,2,2,6,14,9.4,4,5.6,5.2,7,5,5.5,4,,12.4,2.2,6.3,6,8.6,,2,14,4.5,7.6,2,6.8,14.7,12,57.5,5.8,10.4,50.2,2,19.4
6/26/2014 12:00,15.4,,2,2,2,5.6,14.1,12.8,3.9,5.3,5.6,7.4,5.3,7.5,4.3,,10.4,2,4.8,6,8.5,,2.1,13.5,9.8,5.9,2,4.6,36.1,11.9,40.6,4.1,9.9,37.3,2,19.9
6/26/2014 13:00,16.4,,2,2,2,6,14,15.9,5,5.8,10.8,10,9,6.1,5,,8.9,2,7.2,7,8.2,,2,19,9,5.8,2,3.7,39.3,16,27.8,3.6,9.2,8.6,2,19.2
6/26/2014 14:00,21.5,3.1,2,2,2,8,16,9.2,5,6,12.9,10,8,10.8,2,,7,2,6.9,6,8,,2,13,6.8,4.9,2,3.1,30.7,10,26.1,2.7,8.9,59.9,2.4,20.5
6/26/2014 15:00,21.7,3.9,2,2,2,7.6,16,7.2,5.1,7.1,11.6,10.1,7.7,12.9,2.3,,7,2,2,6.5,7.9,,2,13,3.2,4.2,2,2.4,28,10.2,18.3,2.4,8.4,2,3.5,20
6/26/2014 16:00,19.5,3.8,2,2,2,5,11,12.5,3,5.1,10.3,7,5,13.8,2,7.5,6.4,2,2.6,5,7.8,,2,2,2,3.5,2,3.1,8.7,2,6.6,2.1,7.3,23.9,3.2,18.3
6/26/2014 17:00,16,2.3,2,2,2,3,9,7.4,3,3.7,8.8,6,5,7.7,2,3.3,6.3,2,2,4,6.1,,2,3,2.2,2.3,2,3.2,3.9,5,5,2,6.4,12.1,4.5,19.5
6/26/2014 18:00,17.1,2.5,2,2,2,3,9,6.2,3,3.5,8,5,4,5.8,2,2.4,7.3,2,2,4,4.7,,2,2,2,2.4,2,2,4.6,3,5.1,2,7,40.1,4.7,18.7
6/26/2014 19:00,14.9,2,2,2,2,4,6,7.2,3,3.4,8,4,4,4.3,2,2,6.7,2,2,4,3.9,,2,2,2.1,2,2,2.4,3.6,2,3.5,2,6.2,39.5,3.4,19.5
6/26/2014 20:00,18.1,2,2,2,2,3,6,4.1,3,4,8.2,4,3,7.2,2,2,7.6,2,2,3,4,,2,2,2,2,2,2,2,2,2,2,7.6,34.9,2,17.8
6/26/2014 21:00,18.3,2,2,2,2,4,6,2.4,2,4.7,8.1,3,3,4.7,2,2,6.7,2,2,2,3.2,,2,2,2,2.6,2,2,2,2,2,2,6.3,2,2,16.6
6/26/2014 22:00,16.4,2,2,2,2,4.1,6,7.5,2.1,3.4,6,3.1,2.9,4.6,2,2,6,2,2,2.5,2.6,,2,2,2,3.4,2,2,2,2,2,2,4.6,36,2,15.4
6/26/2014 23:00,13.9,2,2,2,2,4,6,2,2,4.9,5.4,4,3,2.4,2,2,6.2,2,4.4,2,2.6,,3,2,2,2,2,2,2,2,2,2,4.3,38.6,2,16.3
6/27/2014 0:00,15.4,2,2,2,2,5,3,2,2,5.1,4.7,6,5,2,2,2,6.2,3.1,2,2,2.6,,3,2,2,2,2,2,2.1,2,2,2,4.9,42.1,2,17.2
6/27/2014 1:00,15.8,2,2,2,2,6,2,2,2,4.3,4.1,6,4,3.6,2,2,7.1,3.8,2,2,2.6,,2,2,2,2,2,2,2,2,2,2,5.9,45.1,2,16.8
6/27/2014 2:00,19.7,2,2,2,2,,4,2,2,3.4,3.2,4,4,3.5,2,2,6,4.6,4.7,3,2.6,,8,2,2,2,2,2.4,3.3,2,2.2,2,3,42.8,2,16.9
6/27/2014 3:00,17.8,2,2,2.7,2,3,6,2.8,2,3.4,3.4,4,3,7.2,2,2,4.6,3.9,10.8,2,2,,2,2,2,2,2,2.4,3.1,2,8.7,2,3.3,24.1,2,11
6/27/2014 4:00,13.2,2,2,2,2,2,5,2.2,2,3.5,4.3,4,2,7.5,2,2,4.1,2,6.4,2,2,,2,2,2,2,2,2,2.8,2,4.4,2,4,23.6,2,11.3
6/27/2014 5:00,13.7,2,2,2,2,2,4,3.8,2,3.6,4,3,2,6.6,2,2,3.9,2,4.4,2,2,,2,2,2,2,2,2,3,2,2.6,2,15.4,32.9,2,12.4
6/27/2014 6:00,15.9,2,2,2,2,2,4,2,2,3.1,4.6,3,2,3.8,2,2,2.9,2,2,2,2,,2,2,2,2,2,3.8,2.4,2,2.9,2,4.8,11.2,2,11.7
6/27/2014 7:00,14.1,2,2,2,2,2,5,2,2,3.7,4.6,2,2,6,2,2,3.2,2,3,2,2,,2,2,2,2,2,2,3.2,2,2.3,2,3.6,17.7,2,13
6/27/2014 8:00,14.5,2,2,2,2,4,5,5.4,2,4.1,6.3,3,2,5.4,2,2,3.4,2.8,4.4,2,2,,2,2,2.3,2.4,2,3.5,5.9,2,9.4,2,5.7,37.9,2,8
6/27/2014 9:00,16.2,2,2,2,2,4,4,3.3,2,3.6,8.4,2,2,3.9,2,2,3.8,2.6,3.9,2,2,,2,2,2.4,2,2,2,8.7,2,23.3,2,9.5,36.6,2,10.2
6/27/2014 10:00,13.6,2,2,2,2,4,5,16.9,2,3.9,5.9,2,2,9.4,2,2,3.2,2.3,3.5,2,2,,2,2,2,2,2,2,14.3,2,21.6,2,8.8,32.8,2,16.9
6/27/2014 11:00,12.7,2,12,2,2,,4,5,2,3.5,5.2,2,2,7.7,2,2,2,2,4.7,2,2,,2,2,2,2,2,2,9.6,2,23.3,2,4.5,33.4,2,13.7
6/27/2014 12:00,13.4,2,11.8,2,2,,4.2,2,2,3,4.6,2,2,5.5,2,2,2.1,2,4.6,,2,,2,2,2,2,2,2,6,2,9.2,2,4.1,28.8,2,11.2
6/27/2014 13:00,15,2,2,2.8,2,2,5,2,2,2.5,3.4,2,2,5.5,2,220.9,2,2,2,,2,,2,2,2,2,2,2,7.2,2,7.7,2,3.8,24.4,2,10.8
6/27/2014 14:00,14.9,2,2,3.4,2,2,6,2,2,2.7,4.2,2,2,4.3,2,242.6,2,2,4.6,,2,,2,2,2.4,2,2,2,8,2,10,2,5,21.9,2,11.5
6/27/2014 15:00,15.2,2,3,4.1,2,2,6,2.8,83,2.7,5,2,2,4.6,2,6.9,2,2,5,,2,,2,2,3.2,2,9.5,2,4.8,2,9.7,2,4.8,20.4,2,12.1
6/27/2014 16:00,16.2,2.8,3,3.9,2,2,10,2,4,2.1,5.1,2,2,7.9,2,7.9,2,2,2,,2,,2,2,3.5,2,2,2,3.2,2,5.3,2,4.1,19.6,2,11.9
6/27/2014 17:00,15.5,2,3,4.2,2,2,9,2.5,4,3.2,11.5,2,2,5,2,8.1,2,2,2,2,2,,2,2,2.1,2,2,2,2.7,2,4.2,2,3.5,17.5,2,12.1
6/27/2014 18:00,14.7,2,3,3.6,2,2,7,2,2,4,19.5,2,2,3.8,2,7.5,2,2,2,2,2,,2,2,2,2,2,2,2.6,2,2.9,2,4.5,18.1,2,13.1
6/27/2014 19:00,13.6,2,3,3.3,2,2,6,2,3,4.4,2,4,2,5.9,2,7.6,2.2,2,2,2,2,,2,2,2,2,2,2,2.1,2,4.2,2,5.7,15.9,2,12.5
6/27/2014 20:00,15.5,2,2,3.7,2,2,6,2,3,5.4,5.1,3,2,2,2,6,2,2,2,2,2,,2,3,2,2,2,2,2.3,2,6.6,2,4.2,18.8,2,12.2
6/27/2014 21:00,16.2,2,2,2.6,2,2,6,2,3.3,5.1,6.6,3.1,2,5.7,2,4.7,5.7,2,2.4,2.3,2,,,2,2,2,2,2,2.8,2,2,2,3.9,23.8,2,10.6
6/27/2014 22:00,15.4,2,2.3,2.3,2,2,5.8,5.1,4.3,5,4.9,4.3,3.7,5.5,2,5.7,20,3.5,4.1,3,3.1,,2.6,2.5,2,2,2,2,3.4,2,2,2,4,22.6,2,11.1
6/27/2014 23:00,19.9,2,2,2.7,2,2,8,2,7,7.9,6.4,10,10,2.1,3,7.4,17,5.8,2,6,7.3,,6,2,2,2,2,7.6,3.1,2,2,2,3.4,22.7,2,11.6
6/28/2014 0:00,19.2,2,3,4.2,2,2,7,4.8,5,8.7,8,6,5,3.3,2,7.2,8.7,5.8,4.1,4,6.9,,4,2,2,2,2,33.6,3.4,2,2,2,4.9,24.8,2,12.7
6/28/2014 1:00,17.2,2.6,6,4.8,2,2,8,2,4,5.9,12,7,6,7.1,2,6.6,5.6,5,3.9,4,5,,3,2,3.5,2,,30.8,3.1,2,2,2,3.9,26.5,2,11.9
6/28/2014 2:00,15.4,3.3,15,4.6,2,2,6,4.6,3,5.2,7.2,7,6,4.7,196,6.2,5,4,3.9,2,5.9,,5,2,4.2,2,,14.7,4.2,2,2,2,4.3,35.4,2,12.2
6/28/2014 3:00,16.5,2,7,6.1,2,2,5,12.2,2,5.6,7.1,8,9,5.6,6,4.4,5.6,4.3,2,2,4,,7,2,4.2,2.9,2,3.7,5.7,2,15.4,2,198.7,27.6,2,13
6/28/2014 4:00,16.3,2,3,5.6,2,2,7,7.9,2,4,6.6,8,7,5.1,4,4.1,5.4,3.6,7.5,2,3.5,,5,3,2.7,2,2,2,2.6,2,25,2,4.3,34.7,2,13.4
6/28/2014 5:00,15.4,2,2,6.8,2,2,6,8.2,2,4.8,6.5,6,4,7.6,2,5.8,5.9,2.7,7.1,2,4.5,,2,6,2,3.2,2,2,2.1,4,18.1,2,4,21.8,2.3,12.2
6/28/2014 6:00,16,2,2,8.6,2,2,5,2,2,5.4,6.9,4,3,6.3,3,4.6,5.1,3,10.6,2,2.9,,2,10,2.4,2,2,2.5,2.1,4,16,2,3.3,20.8,2.1,12.6
6/28/2014 7:00,16.6,2,2,6,2,2,9,2.9,6,4.9,8,5,6,6.2,6,2,7.3,4.6,7.5,5,2,,2,19,4,2,3,3.1,3.2,6,25.3,2,2.8,39.3,2,14.6
6/28/2014 8:00,18.3,3.1,3,5.1,2,7,11,8.7,16,6.8,10.1,7,9,7.9,18,2.8,7.1,3.9,5.7,12,4.2,,3,26,5.3,3,5,4,6,7,49.8,2,3,35.2,2,12.3
6/28/2014 9:00,21.8,16.8,6,8.5,4.2,21,11,16.8,20,13.5,16.5,7,7,7.2,22,4.2,9.1,4,2,9,10.1,,4,25,10.8,2.9,4,3.6,15.9,12,67.1,2,3.6,33.2,3.6,9.6
6/28/2014 10:00,26.4,20.5,4,13.9,5.4,16,7,23.3,12,13.6,19.6,5,5,7.9,14,15.1,17.6,3.8,2,6,9.4,,3,18,10.9,2.7,4,2.1,31.7,10,64.5,2,8.5,31.9,4.3,13
6/28/2014 11:00,31.4,17.5,2,12.1,5.5,10,7,17.5,6,9.2,15,4,2,7.5,8,13.1,16.8,6,2,4,5.4,,4,13,6.8,3,5,2,52.8,9,48.1,2,6.2,23.7,7.8,18.5
6/28/2014 12:00,28.6,10.8,2,3.7,2,5,6,8.4,2,6.2,10.6,2,2,9.2,2,6.4,9.5,2.5,3.1,2,3.3,,2,6,3.8,3.1,3,2.1,57.7,4,40.9,2,5.2,30.7,7.6,16.9
6/28/2014 13:00,24.1,4.4,2,3.6,2,2,9,4.4,2,3.8,7,2,2,7.2,2,2.9,3.8,2,2,2,2,,2,4,2,4.3,2,2,43.6,2,13.7,2,5.9,22.2,2,15.4
6/28/2014 14:00,20.1,2.6,2,3.1,2,2,12,3.7,3,2.3,6.2,3,2,8,2,2,2,2,2,3,2,,2,4,2.3,2.1,2,2,13.3,2,7.1,2,5.7,20.9,2,14.3
6/28/2014 15:00,22.1,2,2,3.9,2,2,11.8,4.1,2.9,3.4,7.1,3,2.1,5.1,2,2,2,2,3.6,2.6,2.1,,2,3.7,2.6,2,2,2,10.9,2,7.1,2,4.3,19.8,2,13.4
6/28/2014 16:00,21.8,2,2,3.6,2,2.1,30.9,4.3,2.9,4.1,8.1,3.4,2,6.6,2,2.1,2,2,3,2.5,2,,2,2.6,2,2,2,2,10.7,2,11.3,2,4.4,20.2,2,14
6/28/2014 17:00,20.3,2,2,4.2,2,2,19,2,2,3.3,7.6,3,2,6.4,2,2.1,2,2,3.6,2,2,,2,4,2,2,4,2,10.4,2,11.4,2,4.8,19.2,2,13.6
6/28/2014 18:00,20.5,2.2,2,3.5,2,2,8,2,2,3.7,7.4,3,2,7.1,2,2,2,2,2,2,2,,2,2,2,2,3,2.6,10.5,2,10.8,2,4.3,19.2,2,11.5
6/28/2014 19:00,18,2.1,2,3.2,2,2,8.1,6.9,2.4,3.8,9.1,3.3,2.1,7.6,2,2.7,2.1,2,2.7,2,2,,2,2.5,2,2,2.7,2,8.4,2,10.1,2,5.3,22.7,2,15.5
6/28/2014 20:00,20,2,2,4,2,2,2,5.8,3,4.5,8.5,4,2,8.3,2,2,2,2,2,2.5,2,,2,2.3,2,2,2,2,7.3,2,8.4,2,6,20.8,2,14.5
6/28/2014 21:00,20.5,2,2,3.3,2,2,2,5.7,2.7,4.4,9,3.9,2,7.4,2,2,4.7,2,2,2.3,2,,2.2,2.4,2,3.1,2.4,2,6.5,2,6.2,2,5.3,23.4,2,12.9
6/28/2014 22:00,21.7,2,2,2.7,2,2,2,2,2.2,5.9,8.5,4.5,2,5.2,2,2,7,2,2,2,2,,3.4,2,2,3.5,2,2,4.4,2,5.9,2,4.1,31.6,2,10.9
6/28/2014 23:00,24.2,2,2,4.6,2,2,5,4.7,2,6.6,6.5,4,3,6.1,2,2.5,9.6,2,2,2,2.2,,4,2,2,2,2,2.3,4.7,2,4.7,2,3.3,40.4,2,12.8
6/29/2014 0:00,23.9,2,3,7.8,2,2,2,11,4,10.7,6.3,4,4,8,3,2,8.8,2.5,2,2,2.6,,5,2,2,2.9,2,7,3.8,2,3.7,2,4.7,44.2,2,14.4
6/29/2014 1:00,22.7,2.4,3,6.1,2,2,4,11.2,4,10,7.7,5,6,5.6,3,2.8,13.9,4.8,9.1,2,3.8,,,2,4.2,2,2,8,4.1,2,2.8,2,4.8,41.7,2,14.4
6/29/2014 2:00,22.6,2,6,6.1,2,,6,2,3,6.2,9.4,9,8,5.9,6,2,12.4,10.1,15,2,5.1,,,2,5.1,2,,2.5,2.5,2,3.9,2,4.4,39.6,2,15.4
6/29/2014 3:00,15.2,2,4,7.6,2,9,5,6.3,5,5.7,9.3,8,7,17.9,5,3.2,12.2,,,2,4.3,,4,2,5.5,2,,2,2.2,2,3.8,2,4.2,34.8,2,13.4
6/29/2014 4:00,15.8,2,2,5.5,2,7,5,5.2,5,4.9,8.4,8,7,15.6,3,5.8,9.4,8,17.8,3,3.4,,4,2,6.6,2.2,,2,2.4,2,3.2,2,14.1,38.9,2,10.8
6/29/2014 5:00,14.1,2,2,6.7,2,7,3,6.8,4,4,7.3,6,4,14.2,2,3.5,11.4,8.1,6.6,4,3.3,,2,2,5.2,2.1,,2,2.1,2,3.7,2,11.7,40.5,2,13.4
6/29/2014 6:00,16,2,2,6.2,2,6,2,7,3,3.5,6.3,5,3,11.5,2,2,11.3,6.9,15.4,2,2,,3,2,3.7,3.5,,2,2.1,2,3.5,2,8.5,42.1,2,13.1
